property_id,square_feet,bedrooms,bathrooms,age_years,distance_to_city_center,property_type,location_tier,has_garden,has_pool,has_garage,furnished,floor,crime_rate,school_rating,hospital_distance,shopping_distance,price
3774,1044,2,1,9,0.5,Apartment,Tier 1,1,0,1,0,5,10.636224681914205,6.0464416976856405,9.668445951439061,1.0027351937040572,630593.11
3775,437,2,3,40,9.967226911412022,Apartment,Tier 2,0,0,0,0,10,15.101594004944777,7.835442071150018,1.640158373701256,2.3825595545558684,137025.85
3776,1782,1,3,26,6.441709229088131,Apartment,Tier 1,0,0,0,1,15,44.9459214892398,6.413584381449361,0.5,3.6547914059009927,912765.78
3777,401,4,4,10,4.261617924866692,Villa,Tier 2,0,0,1,1,3,31.17484363595161,8.26562620832803,1.034864333548465,0.47423451623264645,278528.18
3778,762,3,1,18,9.876162055457785,Apartment,Tier 3,1,1,0,0,10,46.26097693252743,7.344581443980884,2.769875460758623,1.0994165142399233,217217.21
3779,300,1,2,12,0.541416572161688,Villa,Tier 1,0,1,0,1,0,6.089197409356887,6.255014584895797,0.5,1.0986471703909153,295707.95
3780,1448,2,3,13,13.986222230626336,Apartment,Tier 1,1,1,0,0,3,39.45457585433009,6.754871761535529,0.5,1.1900809340191019,865730.86
3781,1409,2,3,6,0.5,Apartment,Tier 3,1,0,1,0,0,20.530259736393738,6.797333632865204,2.5676317608135486,3.799749299851739,326375.05
3782,1303,3,4,9,3.6663256229027668,House,Tier 2,1,0,1,1,15,13.223449099121403,7.249241322537687,5.218853691574225,2.6934287333444726,801163.41
3783,874,1,1,1,7.010959639693483,Apartment,Tier 2,0,0,0,0,20,57.421239527480516,7.541528931925907,6.198090470871592,3.775190945483305,284830.34
3784,796,4,3,6,4.732444760275937,Apartment,Tier 1,1,0,0,0,0,33.46694785172649,6.324594068022599,3.805021024786382,2.154593468812931,489832.8
3785,1778,1,3,17,3.674122909187747,House,Tier 3,1,0,1,0,3,30.825886941271584,6.642211348338256,2.8623824881745845,9.334189504227263,489755.47
3786,1169,2,1,45,17.768815689183562,House,Tier 2,0,0,0,1,2,41.31061298136468,7.17153347423355,0.5,2.2060048631405786,369706.81
3787,1689,4,2,49,27.30795540291266,Penthouse,Tier 3,0,0,1,0,2,8.218153259269325,2.5642538110392277,1.5230543749393348,2.7755474685868284,641292.76
3788,968,4,3,12,20.691956893955563,Apartment,Tier 2,1,0,0,0,3,20.961817921348104,7.829499585676756,5.541417156422838,1.0627182900759489,411767.58
3789,1608,1,2,13,7.390472823906346,Studio,Tier 2,1,0,0,0,1,11.389346271127302,5.569421401417983,2.985144226083518,0.2,318163.01
3790,2281,4,2,3,21.555813937557076,Studio,Tier 3,0,0,0,1,1,10.362415335453964,6.566409884889469,1.5334657392723106,5.070322870747588,284492.68
3791,1851,3,3,17,25.36556620596523,Studio,Tier 3,0,0,0,0,4,26.50184504771011,5.98395575838265,1.3030415962705841,5.823244674147632,179428.83
3792,1252,4,2,1,5.263427220541933,House,Tier 2,0,0,1,0,0,37.51740168415383,8.122741288239395,0.5,5.708676079396879,682255.42
3793,1654,3,4,5,3.3330147211982335,Studio,Tier 3,1,0,1,0,4,21.05013054126279,8.537090208864603,8.716676163103502,4.853265467453341,250873.15
3794,1355,3,2,16,1.0343482190048616,Apartment,Tier 1,1,0,1,0,2,88.34792043020468,6.8315347395098245,10.520693344605462,0.938420393711985,806189.25
3795,1504,6,2,5,6.521816847510124,Apartment,Tier 3,0,0,1,0,10,34.878823831580405,6.850935481129057,2.27594191463134,2.565668079981041,522337.54
3796,1304,2,5,0,29.242849315965657,Apartment,Tier 3,0,0,0,0,4,47.793113486729794,6.941642298568536,6.0408827156250124,5.0610106794425125,257013.39
3797,1401,3,4,26,8.230452458801988,Duplex,Tier 2,1,0,1,1,5,10.120968012935515,6.976426432130912,0.5,2.945914984101767,794295.6
3798,1627,3,1,5,11.013022086195823,House,Tier 3,1,1,1,0,1,8.223874464251157,8.501509347943678,10.979147059639601,9.550737390991973,491647.78
3799,903,1,3,0,1.1977932271546334,Duplex,Tier 1,1,1,0,0,2,39.81527929442849,10.0,11.864155360031926,3.3967602948608446,779654.25
3800,890,1,1,1,1.5492392019985557,Apartment,Tier 3,1,0,0,1,25,13.883027428455424,6.742049010620814,0.8530032333080226,2.467559732044636,267172.96
3801,666,2,1,4,6.245044593598399,Duplex,Tier 3,0,0,0,0,3,29.792937318906752,7.8527336693167475,7.5844568993957715,15.0,177463.02
3802,539,3,2,2,30.213536965215837,Duplex,Tier 2,1,0,0,1,2,49.52032513667702,5.729880435647145,3.2051028598555273,2.294219922557068,237155.55
3803,769,3,2,22,4.475138572710583,Duplex,Tier 1,0,0,1,0,15,20.07828276014751,5.867105517184087,5.713136654415678,10.230281612071973,655486.47
3804,1595,3,3,5,20.995139825234908,House,Tier 3,1,0,1,1,0,23.548863039786927,5.469631353665995,3.218808988550136,0.2,491428.33
3805,964,1,3,24,1.2816137237095868,Studio,Tier 1,1,0,1,1,3,22.05169174196294,9.009192424781181,0.5,2.396042830321442,443185.8
3806,1808,3,5,2,9.59765217530596,Duplex,Tier 3,1,0,0,0,1,37.85558990337305,8.055364819281193,9.16419400465495,1.023179232733774,686404.32
3807,1520,5,3,10,9.178243495410813,House,Tier 1,1,0,0,0,2,11.166143459719645,6.422675462256018,0.5,1.5107274075217227,1432411.49
3808,318,3,2,17,19.652186139715536,House,Tier 3,0,1,0,0,1,16.829620857082855,7.3193968488794665,2.2326239220006334,0.2761053413999427,96182.59
3809,1892,3,3,15,0.5,Penthouse,Tier 2,0,0,1,1,0,6.043039719615118,8.146726183051234,21.328927978291464,0.9204598167625667,1856950.13
3810,1986,4,5,13,2.106366733894037,House,Tier 2,0,0,0,0,3,34.68878170413311,8.794004888358046,2.781592287991144,2.5294772063562663,1101881.46
3811,903,4,3,38,2.4806095925068536,Studio,Tier 3,1,0,0,1,10,36.42620892003319,7.612756326393121,8.582078326761176,3.8330835185315575,152028.67
3812,1752,3,3,3,29.950542652683104,Apartment,Tier 3,1,0,1,1,20,46.828169127963044,7.137934837892309,0.9251687595426865,7.234861385210191,381555.4
3813,986,4,4,10,1.6687387649332788,House,Tier 2,1,0,0,0,4,19.003563014670892,8.978476310473948,8.861703767620057,0.7909377386842453,552732.17
3814,1558,3,1,32,0.5,Apartment,Tier 2,1,1,0,1,2,55.373107552376446,5.34475918725488,3.09218630490562,4.760521612300558,428359.5
3815,741,4,3,1,7.645604676232546,Apartment,Tier 3,0,0,0,0,5,39.62103176676195,4.117233089290119,3.566038678395871,0.2,196072.22
3816,424,2,4,0,7.519601770325508,Apartment,Tier 3,0,0,0,0,3,34.35918360056641,8.884292823974477,17.31343441069272,6.727869483640095,80701.07
3817,1270,2,4,3,18.58200377110687,Studio,Tier 3,0,1,1,0,2,15.983518595783472,6.326138922166091,10.863816956555453,2.7097630543560998,166234.66
3818,1425,1,2,15,29.731814686615003,Apartment,Tier 3,1,0,0,0,1,14.702495950518365,9.005461109801903,2.136803663287101,5.607481063913246,242619.98
3819,1261,4,2,4,7.7337169606314085,Studio,Tier 2,1,0,0,0,10,40.78929264017355,9.87925139717353,14.919745047191421,0.8839086431994634,261036.25
3820,789,3,3,3,26.591769320954448,Studio,Tier 3,0,0,0,0,3,38.22456476718756,9.780872497731096,0.5441731364561295,1.4004797529470343,99787.91
3821,1260,2,2,9,12.915630808449496,House,Tier 3,1,0,0,1,20,15.361488016397812,2.4817904062240954,0.5,0.30639631730221994,274841.51
3822,1661,2,3,14,3.0728513373657744,Apartment,Tier 2,0,0,1,1,10,56.96189346945017,8.201486585109526,3.8032614167659027,0.24646805014900164,728854.52
3823,1473,5,2,4,26.369495058523732,Apartment,Tier 2,0,0,0,1,3,17.833802865244213,6.23662521216807,7.3461466668685285,5.254072311682115,540948.68
3824,1609,4,2,5,11.00944534786619,House,Tier 2,0,0,0,1,5,26.19660769923439,6.021397249419922,1.2483363447922322,1.0571720848125477,685497.65
3825,1097,3,2,14,5.345992105586359,Apartment,Tier 3,0,0,1,1,3,9.288162655390744,7.557982664891261,0.5,1.3045439507224539,298837.36
3826,2203,3,2,43,11.401910836049797,House,Tier 3,1,1,0,0,0,44.02395952797533,6.060012823603177,9.33807580428979,2.2688827332455532,598007.64
3827,794,3,2,16,5.130160672762799,Duplex,Tier 3,0,0,1,0,3,11.475053839152535,8.123903667230975,21.457962706601702,3.3321233264252585,223606.93
3828,1792,3,2,22,1.2124576296908434,Apartment,Tier 2,0,0,0,0,15,31.964863240393548,8.981994420877717,5.926019270401213,0.2,761955.95
3829,2209,5,2,6,12.693249796859885,Villa,Tier 3,1,0,1,0,15,52.60428351346837,6.696988453282126,18.49752473723913,2.5615606185880173,1110204.12
3830,1788,2,2,4,17.377692043104396,Duplex,Tier 3,1,0,1,1,4,15.079315130588089,7.538431410231781,8.939127439373426,2.8252962497920824,642839.54
3831,1378,3,1,9,13.049215809182437,Studio,Tier 2,1,0,1,1,2,42.12512392423476,6.312991821918399,1.4507741333167068,5.699021096000044,258901.49
3832,1183,2,2,24,2.6021564249346554,Studio,Tier 2,0,0,1,1,0,29.246335012320824,7.702004105777438,0.581441713574665,0.5039781483785377,199376.42
3833,2121,3,3,9,31.381029256404837,Studio,Tier 3,0,1,0,0,2,12.7328107234682,9.125826999407114,8.275379374832513,1.79506201643531,326020.47
3834,646,3,3,28,0.5,House,Tier 3,0,0,1,1,25,38.3952856671933,7.614954419987094,5.388146766353734,1.928555117550262,216081.4
3835,917,3,2,67,4.04493526310115,Studio,Tier 1,0,0,0,1,5,35.86539952078225,6.821400375269986,8.380261004033546,5.642848727678889,244821.48
3836,1261,2,1,1,3.0123001211965947,Duplex,Tier 2,1,0,0,0,5,5.100630828048708,8.965728606787549,6.335782143725494,1.3504925071810976,637899.15
3837,2242,3,3,0,0.5,House,Tier 2,0,0,0,0,5,19.33229010157784,6.389628742030945,3.5175843180925654,0.2535451542439231,947100.53
3838,1727,2,2,2,5.204210008203045,House,Tier 2,0,1,0,1,4,7.696775088616493,6.426710266868692,14.136258241341828,2.758290860978632,768903.03
3839,919,2,4,7,9.758147537553262,House,Tier 2,1,0,1,0,4,5.91528111739963,6.003754510109077,7.003175754233258,3.253727779932354,415425.52
3840,1313,1,3,2,21.41766948635056,House,Tier 2,1,1,0,1,3,46.90335790854343,4.64696602004372,0.5,2.619698029142176,497333.65
3841,1131,4,2,30,45.74613453831664,Apartment,Tier 3,0,0,1,1,3,12.366425701517533,5.709924567050812,6.091365984976682,2.019285571969618,244568.84
3842,1074,3,2,0,16.50726611700315,Villa,Tier 3,0,1,0,0,15,19.58171568597091,7.082517990800912,3.927863703552358,0.7191023041929828,498913.11
3843,2087,3,2,5,6.323917789902842,Villa,Tier 2,0,0,1,0,2,8.798817625866763,7.343802202191478,0.744234477222139,2.3206484856017795,1384609.63
3844,676,4,1,3,12.862840658818655,House,Tier 3,0,0,1,1,10,38.779072637734934,5.548499929948997,2.855771301709451,0.2,233099.16
3845,2465,3,1,40,18.55490563396232,Apartment,Tier 3,0,0,1,1,10,10.080154781896645,6.234604516045601,3.7134577453659463,2.5092692716024216,486784.41
3846,1996,3,2,16,6.260628959148821,Studio,Tier 2,0,1,1,0,10,35.395626873858085,4.161161884100842,3.1598317405277268,2.0147183787839795,417088.92
3847,2154,3,3,36,15.373704644242776,Apartment,Tier 2,0,0,1,0,0,42.35014630899997,10.0,2.8491486521820826,9.148977771776792,723673.99
3848,1222,3,2,53,6.590403253653687,Apartment,Tier 3,0,0,0,0,1,9.294140158848489,9.200104348694703,4.987278351090447,1.1567825601841641,264456.15
3849,1410,3,1,10,4.885684800142551,Villa,Tier 3,0,0,0,1,2,35.024154279219836,5.926328537529519,5.373494438348815,0.2,492845.12
3850,640,3,3,4,7.467396165465341,House,Tier 2,1,0,1,0,10,10.333403365828996,7.206295722744919,5.978806895313084,4.282805710561063,316174.66
3851,1185,4,2,3,11.265635230074896,Apartment,Tier 1,0,0,1,0,15,41.40272249461464,5.680528959378796,7.165621830140553,0.5505834899151684,659717.83
3852,1796,4,2,3,12.978515489574566,House,Tier 3,1,0,0,1,0,35.3172848865069,8.536614328102516,8.95328369574365,2.3588451717664025,638385.5
3853,2277,2,2,18,4.412004815920068,Studio,Tier 2,0,0,0,0,2,39.98536922378894,7.964600085024315,4.2685444330087146,0.7255792775318508,437718.76
3854,835,2,3,0,8.470451459529343,Villa,Tier 3,1,0,0,1,15,27.767889881749962,5.028637575344664,0.5,2.325852953136613,440505.42
3855,1280,3,5,0,24.065119044575948,House,Tier 3,0,0,0,1,1,22.84321452051776,5.538814358140746,2.268772247356257,2.6096720640253803,381023.75
3856,1409,2,1,14,37.428246874964934,Apartment,Tier 2,0,0,1,0,25,26.211397258180487,6.895589026272159,0.5,3.2515474182754076,463476.37
3857,662,1,2,15,2.577972278130845,Villa,Tier 2,1,0,0,0,3,12.01993100656586,9.076463005014844,4.5219008377216925,1.4004156232080858,401811.39
3858,1854,4,2,16,2.1422242034289356,Studio,Tier 1,1,0,1,0,20,36.12518013448784,6.431350964594984,18.455546133994126,0.2,615499.6
3859,1065,2,2,6,11.29130157961992,Villa,Tier 2,1,0,1,0,3,41.20112304318844,8.961313194040933,8.774773729812189,2.7257302078256958,747336.27
3860,1382,5,2,24,5.356032115817043,Studio,Tier 1,1,0,0,1,2,26.541341636534817,7.466324491578495,3.3299340027894586,5.996770753535716,495186.74
3861,1228,4,3,11,0.5,House,Tier 3,0,0,0,0,2,23.639733041997808,5.751101049436722,6.158340807132156,2.236145167389444,298982.85
3862,1026,4,4,1,4.259666416727857,Penthouse,Tier 2,0,0,0,0,15,25.08373178228169,6.372835261431971,6.771617478357554,0.8640433069998517,1338136.51
3863,1495,2,2,23,16.437433912234873,Studio,Tier 2,0,0,1,0,2,24.98285684676623,7.948568813838245,4.5173219021252,1.6005789237866925,245695.64
3864,1370,2,2,45,15.966546199078653,Studio,Tier 3,0,0,0,0,4,13.264703471043598,8.261480416354456,10.839538910862764,2.3311926196084487,146732.86
3865,1276,3,3,0,6.825735762920751,Duplex,Tier 3,1,0,0,0,3,30.871993865519332,8.397594989723538,1.941865470412134,0.2752373008443358,454533.68
3866,1062,2,2,7,6.397541684097412,House,Tier 3,0,0,0,1,20,9.152519254061348,7.321167353325927,5.594839842804696,2.518582413699098,360993.63
3867,1691,2,2,10,8.663284987373629,Duplex,Tier 2,1,1,0,0,1,31.427811494500858,7.668670929214402,0.5,0.3472371016116005,718394.05
3868,2492,2,2,2,2.4768821025984336,Villa,Tier 2,0,0,0,0,3,14.512755930782104,10.0,0.7439488179377464,0.5875185145946842,1871701.64
3869,1583,2,2,30,7.466399971575266,Studio,Tier 1,0,0,0,1,1,21.402840785270055,10.0,13.94013228880187,1.4978135353139599,479164.54
3870,2097,2,2,5,0.5,Apartment,Tier 1,0,1,0,1,4,73.05298890756596,7.071059678165687,3.9161619194578536,4.818558764967743,1235221.45
3871,665,4,3,22,6.454234034136366,Villa,Tier 3,0,1,1,0,3,23.32602141595417,4.347934611878086,7.019915335583268,5.208429892769775,316248.96
3872,1594,2,3,16,4.095500093443048,Studio,Tier 2,1,0,0,0,0,26.28735191370509,7.193980313953462,10.173777143635164,0.9964800199127264,297535.38
3873,841,1,1,13,11.235289645125308,Apartment,Tier 3,1,0,1,0,10,9.957327958150424,7.1739033073607255,13.600806029536816,2.316324072094437,198700.92
3874,613,3,1,3,10.17088296292096,Villa,Tier 2,0,1,1,0,2,52.688920263747576,5.106327246959454,0.5,0.2951216096020991,368715.81
3875,1056,5,4,3,4.793849044172242,Studio,Tier 1,1,0,1,1,3,9.102054032325062,7.186904678114675,6.050408220450975,15.0,486902.2
3876,2215,2,2,0,0.5,Apartment,Tier 3,1,0,0,0,3,42.43688917382214,5.43276463236441,4.969160340510678,3.1835341485342177,460884.1
3877,2070,2,4,4,2.9071818263332414,House,Tier 1,1,0,0,1,3,40.25678135046902,7.565154492473957,4.583148767608174,0.761555436281641,1437158.67
3878,1645,3,1,6,10.03341701072534,Villa,Tier 1,0,0,1,1,0,60.85156776146907,7.892454299794304,0.7857844343239423,6.898965925999569,1664877.0
3879,580,5,2,26,0.7512593643013286,House,Tier 2,0,0,1,1,10,41.382502479737,7.7903898601357255,7.418289103613215,1.2912082565987282,298034.69
3880,1382,4,2,6,1.138883543459859,Apartment,Tier 3,0,1,0,0,2,36.678198865220125,8.483818461970198,1.8959208339766034,0.9657931602889576,410809.99
3881,1681,3,4,21,10.413864467082348,Apartment,Tier 2,0,0,0,0,5,20.186199014975344,7.704027168551891,1.2564351801047404,1.0590445231310817,583238.6
3882,1605,2,1,8,14.096342329688218,Apartment,Tier 2,0,0,1,0,0,9.074443397554942,8.182950052226765,6.142557417336837,1.9967631486851807,393255.84
3883,393,3,2,23,3.8794406401619765,Apartment,Tier 3,0,0,0,1,3,7.174495156955405,8.937896569604588,1.2126331598973628,0.2,98245.1
3884,965,1,2,56,6.727037106405286,Apartment,Tier 3,1,0,1,0,15,26.86693896765763,6.337107273394803,3.453089459577302,3.1619390877342433,191912.76
3885,1461,3,4,4,29.1344037383174,Penthouse,Tier 3,0,0,1,0,2,22.287738627779078,6.78415152223804,1.9101293038068428,8.855656534496752,715257.02
3886,1821,4,4,29,29.103542029093802,Villa,Tier 2,1,1,0,0,1,2.952359358180765,6.46701909317393,8.671542066342834,5.070868585359959,1402605.43
3887,300,5,5,14,3.6745104737405576,Studio,Tier 3,1,0,1,0,0,35.21373434775392,5.882072251260617,15.436462306149485,4.9991946274509385,52960.31
3888,1402,2,4,25,16.60667393158261,Apartment,Tier 3,1,0,0,1,15,9.502925205152367,6.552545143048001,8.703995166300565,4.462433257161987,394507.6
3889,1585,1,1,15,9.012643279057576,House,Tier 2,0,0,1,1,1,36.59761164985235,8.252422272104189,2.5282173439231452,1.3237169145146404,602911.22
3890,2009,3,1,8,37.08449437169391,House,Tier 2,0,0,0,1,25,16.769373539312305,8.09072734742233,0.8884021719026023,0.6337618038155167,896378.89
3891,1915,4,1,3,6.493476770676589,Studio,Tier 3,0,0,0,1,1,7.6107146361300515,4.4586219279335255,5.992804850943606,1.1321672335987576,263659.1
3892,1849,4,2,1,14.903529158770299,Penthouse,Tier 3,0,0,1,0,3,12.673213611627196,9.573190063687193,11.701249941216654,0.5691079543451656,1471038.33
3893,1020,2,3,11,14.61609157996236,Studio,Tier 3,1,0,0,0,3,29.79903875364389,8.270605123600978,2.566366807904095,5.71011316034585,152437.15
3894,355,2,4,69,6.880260512220601,Apartment,Tier 3,0,0,1,0,0,39.547273829608024,7.341434188723806,0.5,1.6395164880981503,66391.02
3895,1264,3,2,20,15.878237617284132,Penthouse,Tier 2,0,0,0,0,3,7.034760525900946,4.928210509967404,0.6639574193856859,5.01345516390897,776383.0
3896,2100,2,3,5,3.025119377466506,House,Tier 1,0,0,0,0,5,4.086220206348595,5.222003782067905,2.4117064224423164,1.028769772793347,1749225.86
3897,2336,4,4,26,1.3039692311386364,Studio,Tier 2,0,0,0,1,5,54.283889912289126,9.254525656266921,3.458510994271873,0.46558633847540876,533944.44
3898,1926,3,2,21,5.5367005205399975,House,Tier 2,1,0,1,1,3,9.171381485522543,8.506738045383361,1.716428529440045,6.134128335925131,1052494.59
3899,1757,4,1,4,28.758298255920273,House,Tier 1,1,0,0,1,10,29.1499885312403,8.69297048553952,3.342246565109436,4.812117766098975,1417261.33
3900,1727,3,2,0,6.946375069498954,Apartment,Tier 2,0,1,1,0,5,20.508558659538682,6.801064574733323,15.946628507263046,2.4367149119958254,674939.04
3901,1166,4,2,1,10.085681464426038,Villa,Tier 3,0,0,0,0,1,38.47860701822241,8.959913083142421,0.5,0.39468518573853945,529779.42
3902,1421,2,3,31,9.785982925433824,Apartment,Tier 1,1,0,0,1,3,14.663584757715617,4.945588681845885,8.135706206494307,1.2299440461677424,721730.47
3903,2501,4,2,27,1.4222376754154062,Apartment,Tier 1,1,0,1,1,1,36.28160967882194,5.149906286100283,3.0378529389700604,0.2,1132275.46
3904,934,2,1,5,4.947831327096345,Apartment,Tier 3,1,1,0,0,1,9.201314946658016,8.513000632912094,5.302132854683263,6.854220214888372,201047.24
3905,2468,3,5,5,12.27374408109986,Duplex,Tier 3,0,0,0,0,5,12.784856393376556,5.623577914251519,17.429405360352714,0.8243357365732393,752516.09
3906,1306,2,2,23,35.75197209199579,House,Tier 1,0,0,1,0,3,17.400425549250905,6.940179579559126,3.0768187880181346,2.2224479697028725,739419.89
3907,2295,3,2,41,1.8394415845674539,Studio,Tier 3,0,0,1,1,4,26.007883126230315,4.337573299899378,0.5048051253089488,8.534577476291913,293291.77
3908,655,2,4,22,5.283819893745046,Duplex,Tier 3,1,1,1,0,5,12.251562362216061,2.733460757911799,8.798756537326621,2.9275050096267625,204012.86
3909,1851,2,2,13,0.9992398684470971,Duplex,Tier 2,1,0,1,0,2,20.485455852469137,5.467618323921104,1.537473085492227,2.9269296737217574,919742.74
3910,1057,5,2,4,2.7756866532433206,Studio,Tier 2,0,0,1,1,3,23.225607843452934,6.431762598944843,11.780578579224137,5.366537600509381,249322.96
3911,650,2,3,11,4.728225479883138,Studio,Tier 1,0,0,1,1,4,47.4569843578558,5.612717231946533,0.5,3.5468456889330673,200970.79
3912,1631,4,2,3,7.779281332377204,Apartment,Tier 3,1,0,1,0,0,18.766771601487076,7.930697041441901,1.2937536951030737,1.9952058040898975,449092.54
3913,2105,6,3,24,2.6210124597069386,Apartment,Tier 2,1,0,1,0,10,21.48087803475538,8.516345211137788,17.22092676882346,0.3909731870930624,1176966.46
3914,993,1,2,7,2.5820438829463455,Villa,Tier 2,1,0,0,1,2,10.388694095280163,7.915131882427616,10.61213160631401,2.0595007205855174,632386.12
3915,600,3,1,26,15.043123305019579,House,Tier 3,1,0,1,0,4,10.694877903628438,5.265183087802188,1.234787871150865,0.602475054575067,169738.21
3916,1444,2,2,7,32.871991780383155,Apartment,Tier 1,0,1,1,0,25,14.598030880507066,7.7871177177198,7.490937801148162,2.030953508922729,1101589.61
3917,1447,1,2,26,3.909898338615629,Villa,Tier 1,0,0,0,1,3,8.09427537962754,5.157652714991947,0.5,0.2,1400376.48
3918,1828,3,3,6,11.647265102039535,Villa,Tier 1,1,0,1,1,1,43.828785086427644,9.794927218961682,0.8590118292959699,1.3038839093774526,2322384.65
3919,2069,5,3,8,2.985144801823983,Studio,Tier 1,1,0,0,0,1,38.20853009810906,7.073207614101376,1.0061679478611913,0.2,821848.54
3920,1464,1,4,14,26.304262542592966,Villa,Tier 3,0,0,1,1,0,44.37953421279435,5.716195821045566,0.5,0.4721426958843765,561862.89
3921,2613,3,3,1,11.174965598884656,Villa,Tier 3,0,0,1,0,5,47.48854267876668,7.079332659833773,3.3139000349414593,3.561390200558604,1177014.0
3922,1634,3,2,44,16.22912562329953,House,Tier 2,1,0,0,1,2,23.98894304940348,7.2523146277128046,2.476806128787323,11.227917918316301,588487.17
3923,1292,4,3,12,0.5061357092469889,House,Tier 1,0,0,1,1,1,40.727460625985344,8.061282996058823,4.453019349281221,2.4953622919593426,1131236.19
3924,533,1,3,10,9.125626105641466,Duplex,Tier 1,0,0,0,1,5,78.17414693200041,4.167946883714395,5.835314129393677,0.5571790961646104,326427.43
3925,1342,3,3,27,7.499552986371933,Apartment,Tier 3,1,0,0,1,2,29.718916886969605,5.955757394662944,4.523545645293236,1.4170015543575392,339803.57
3926,1298,3,3,30,3.4672023814680624,House,Tier 3,1,0,0,1,4,19.418192617189153,7.722375046605621,1.6319151685506161,0.8011159231493519,469652.86
3927,2076,3,3,11,3.043942597587521,Villa,Tier 2,1,0,0,1,3,53.1805103487793,8.16819184573424,0.5,0.2,1582947.51
3928,1777,5,2,39,8.675596225840703,House,Tier 2,0,0,1,0,2,27.916257167811576,10.0,6.584196425705086,7.327837951766497,877692.56
3929,792,4,3,1,12.258286971543678,Apartment,Tier 2,0,1,1,0,3,30.101673380147474,9.06752864452193,1.8489373820569175,2.343656385939588,403996.23
3930,1603,1,2,1,0.5,Apartment,Tier 1,0,1,0,0,2,21.515480857819213,5.966997659152643,1.41882196104631,0.48360136523781616,813677.72
3931,1902,3,2,13,8.379454222514282,Apartment,Tier 3,1,1,0,0,15,23.101005221453917,9.661380058466056,5.864093469309264,4.10798714344384,673831.47
3932,2416,3,3,6,1.8688338084516618,House,Tier 3,1,1,1,0,0,3.251810929348305,7.8698932958612735,2.915874393958016,0.5636383934301393,1043687.33
3933,2032,2,2,9,1.5124475939058692,Studio,Tier 3,0,1,1,0,0,19.675754432241284,9.049740378569215,1.1440547122823872,0.693989958060773,334315.47
3934,1956,3,1,5,9.758270863198998,House,Tier 2,0,0,1,1,3,39.3920965543053,7.700134694400452,7.273855802005982,2.760520654875246,695853.37
3935,1536,3,1,7,3.7232551661576316,Apartment,Tier 2,0,1,0,0,1,21.74683975376098,9.155616697851084,8.209268762455151,1.6677751692552953,534496.84
3936,1732,3,3,25,5.813915767808422,House,Tier 2,0,0,1,0,5,12.61306025884315,8.624292963352119,21.09509442047703,6.753591912091535,721650.87
3937,2249,5,2,13,4.462852423797949,Apartment,Tier 2,0,0,0,0,2,11.315302109059168,7.82844123994127,3.1554395776034467,2.724292317090958,1009596.17
3938,700,1,3,88,10.450800151008604,Duplex,Tier 2,1,0,0,0,2,40.28919152785193,6.342499947627768,0.5,0.6043176059189893,196653.6
3939,1290,5,2,23,6.351042716821941,House,Tier 1,1,0,1,1,2,22.00480883164351,6.337682883793162,3.6413478694494135,1.9313918948789222,1031288.08
3940,1036,3,2,4,33.093111123355754,Duplex,Tier 1,1,1,0,0,1,20.434061852153864,5.5750609408765275,0.5,3.8919179270681643,690624.17
3941,1727,3,2,4,4.344554347820561,House,Tier 2,1,0,1,0,2,66.70101374855535,6.888419427105578,14.742837125682723,2.749705215868783,705892.77
3942,2238,4,3,6,13.481678627968847,Studio,Tier 3,0,0,1,1,4,28.97090659471273,8.660836774357541,0.960725737473308,1.162299853435719,383739.63
3943,1141,3,2,27,2.974530770633606,Apartment,Tier 3,1,0,0,0,15,33.22946729020428,7.871550405560338,12.97783020477926,1.465411631029247,354157.42
3944,300,3,4,0,7.108084112406643,Apartment,Tier 1,0,0,1,0,2,25.631056158271942,5.837362226253989,14.980684850572828,3.2864569317146612,172431.6
3945,1252,3,4,3,8.042346235882157,Apartment,Tier 1,0,0,1,0,2,24.773105333803365,8.452180113971991,7.468434226966285,2.1956282443343134,757613.83
3946,2048,3,3,35,3.9914901825876905,Villa,Tier 2,0,0,0,0,10,11.540218133795694,5.235939930017566,0.5,0.22985107931400192,1525224.29
3947,1822,5,4,15,6.382434167024119,House,Tier 3,0,0,1,1,0,29.197932109488296,7.498645242103561,4.086355199031423,2.3866645774618056,804151.82
3948,1756,4,2,3,3.275026767230064,House,Tier 3,0,1,1,0,2,30.463372435730733,9.092256973246482,2.18682087670829,1.81971869031375,553849.54
3949,1332,2,2,3,0.5,Studio,Tier 3,0,0,0,0,3,21.533367329101097,5.2358705602257976,8.579922456106104,5.06107823049434,146960.11
3950,732,2,3,29,2.4289776437067307,Apartment,Tier 3,0,0,1,0,4,53.56420852465141,7.255774377245764,1.799217393846099,0.3574845383367135,157792.61
3951,1809,3,3,33,12.041867355182506,House,Tier 2,1,0,0,0,1,60.35469464441685,5.95205711140554,3.0005997171420318,0.2,702172.35
3952,999,1,4,4,14.738718233326304,Studio,Tier 1,0,0,0,0,3,13.787178267485231,9.442559141418343,4.2629600663723615,5.157142442836966,384165.68
3953,2810,3,3,8,3.287858665889853,House,Tier 1,0,0,1,0,4,54.11252630022718,10.0,0.5,0.71183340558112,2173556.14
3954,1842,2,5,26,5.243212798746805,Studio,Tier 3,1,1,0,0,3,29.28797435304918,7.832942025122943,4.693716502991424,0.2,258016.19
